account,symbol,execution_price,size,side,time,start_position,event,closedPnL,leverage,dir
0x14fb2d0de7f331f4ab61b71a9d5c4c8e4ef8c0e5,BTC,26239.0733,0.4973,BUY,2023-09-12 16:43:00,0.2582,CLOSE,-5.54,5,Long
0xcfd86a92699b4e78a9d76f77c3658a5933d981e1,BTC,24468.2982,0.4707,SELL,2023-09-12 18:18:00,0.1691,OPEN,0.0,2,Short
0x0285eb8e3dcc5302124dd67b15b3a223cf2bd3b2,ETH,1679.6949,0.568,SELL,2023-09-12 20:52:00,-0.2432,OPEN,0.0,1,Short
0xaa624205b23ee2d620474b557ab013e55b55c926,OP,1.442,0.2066,BUY,2023-09-12 23:42:00,0.1103,CLOSE,1.9,2,Long
0xedbe03d7cf3f6121ea929dfa1841270856f03d2b,LINK,6.9044,0.2327,BUY,2023-09-13 02:21:00,0.0729,CLOSE,-6.48,50,Long
0x9c453737aa43460414e9164eba11d3f5579cf2f1,BTC,23794.1182,0.7158,SELL,2023-09-13 10:07:00,0.5828,OPEN,0.0,2,Short
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,OP,1.4387,0.3944,SELL,2023-09-13 16:39:00,0.0634,CLOSE,-3.2,1,Short
0x4379bda828db78e0c9e1b8c145905c0b109af197,ARB,1.2409,2.0319,SELL,2023-09-13 18:02:00,2.4184,OPEN,0.0,2,Short
0xeea684c1f340e7d01d339e94e345a318e63f4345,MATIC,0.8754,0.3932,BUY,2023-09-13 19:05:00,0.077,OPEN,0.0,20,Long
0xc61546b61eada8292e6df67fbf85809118265b37,SOL,19.8796,0.3788,SELL,2023-09-13 19:10:00,-0.1162,OPEN,0.0,3,Short
0xc87fa1c370a4cdce8a3de02aecd8246696f21820,OP,1.4443,0.3409,SELL,2023-09-13 20:27:00,-0.1358,CLOSE,-2.52,10,Short
0xd070b332429151e576014d456b91028526f824b6,OP,1.4238,0.4853,SELL,2023-09-13 21:59:00,0.1306,CLOSE,10.91,3,Short
0x744c9dcc29d0c40a3d305d66bb7cf1e724333f73,BTC,24464.2472,0.7125,BUY,2023-09-13 22:25:00,0.3807,OPEN,0.0,2,Long
0x4939835272851ed4624ebeef2cd55b020d083576,BTC,26289.6737,0.4988,BUY,2023-09-14 04:19:00,-0.1713,OPEN,0.0,1,Long
0x744cb7ef9bc0528b331a9c8cbdd555eeda37cf0e,ARB,1.1918,0.2443,SELL,2023-09-14 13:50:00,0.0144,CLOSE,2.57,1,Short
0x5f3203e5a82554fb4ff75ee00ec09483e2ae0341,DOGE,0.076,0.4766,SELL,2023-09-14 16:34:00,-0.0717,OPEN,0.0,50,Short
0xb2ad781ab883a8f93650bcd708f6c9529a07f690,AVAX,13.6276,0.6625,BUY,2023-09-14 16:48:00,0.872,OPEN,0.0,1,Long
0x0285eb8e3dcc5302124dd67b15b3a223cf2bd3b2,AVAX,13.3095,0.331,BUY,2023-09-14 17:15:00,0.0855,OPEN,0.0,1,Long
0x5f3203e5a82554fb4ff75ee00ec09483e2ae0341,BNB,201.4458,0.1327,SELL,2023-09-15 00:24:00,0.0103,OPEN,0.0,5,Short
0x37d65217f9a89b91d3d82602fe21b9178f03dce8,OP,1.4284,1.2111,SELL,2023-09-15 04:09:00,-0.933,OPEN,0.0,50,Short
0x5a1966353c437c4a9bafc506875acdf42fc8ff65,SOL,21.7699,0.4042,BUY,2023-09-15 07:53:00,-0.209,OPEN,0.0,2,Long
0xea061b83a2dc03d04b9b22920149ea6f5465fa27,ETH,1558.6123,0.2714,SELL,2023-09-15 08:34:00,0.0275,OPEN,0.0,50,Short
0x4aed548b0ad2ad42d36a65fc9fbb736529027373,AVAX,14.5755,0.3835,SELL,2023-09-15 11:26:00,0.0269,CLOSE,0.53,1,Short
0x1df10b04fc8b7bb56232fbf467593f3d4db7f636,AVAX,13.471,0.0973,BUY,2023-09-15 11:54:00,-0.0009,OPEN,0.0,3,Long
0x24a05b6a280881d9f48b32588c8c89018988a3b9,LINK,5.4496,0.4534,BUY,2023-09-15 13:32:00,0.4353,OPEN,0.0,5,Long
0x453dd2d9eed5ff86eb409796ee5f1e1d285c33d4,AVAX,13.3557,0.2889,BUY,2023-09-15 18:19:00,0.0126,OPEN,0.0,5,Long
0x6262afa887ea89b1b66c12e70d25de9412bdf3dd,DOGE,0.0702,0.5096,SELL,2023-09-15 19:30:00,0.1919,OPEN,0.0,2,Short
0x43daceb7e014b2c8f1e1dea64bf293277027181b,AVAX,14.0001,0.5718,BUY,2023-09-15 22:39:00,0.329,OPEN,0.0,2,Long
0x5d4e187b0ea64e520ab88273cce8678ddb6803c8,LINK,5.9474,1.0283,BUY,2023-09-16 02:14:00,0.2053,CLOSE,-4.35,3,Long
0xe2c1562bb67f7a529b76e91f7196d63f54ccddaf,DOGE,0.071,0.7952,BUY,2023-09-16 02:29:00,0.0107,OPEN,0.0,10,Long
0x893c0ce1b001bed43dbe9f36ff779cf9df99e513,BNB,227.4454,0.0398,BUY,2023-09-16 04:31:00,0.0107,CLOSE,0.41,2,Long
0x79734a87ec5efa730c4a5d0ff563bac34e411e6b,SOL,20.5014,1.0358,BUY,2023-09-16 05:07:00,0.5998,OPEN,0.0,10,Long
0x893c0ce1b001bed43dbe9f36ff779cf9df99e513,BTC,23782.3477,0.2384,BUY,2023-09-16 13:11:00,0.0838,CLOSE,13.75,20,Long
0x24a05b6a280881d9f48b32588c8c89018988a3b9,MATIC,0.9246,0.2524,BUY,2023-09-16 19:24:00,0.0008,OPEN,0.0,3,Long
0x925c717311ca9170b4ac3e9b636d21179e3359dd,ETH,1749.17,0.0951,BUY,2023-09-17 02:27:00,0.0528,OPEN,0.0,2,Long
0xbdd2a8dc587fa386779f90becc9694c9586d3ce5,LINK,5.8253,0.7726,SELL,2023-09-17 07:59:00,-0.1785,CLOSE,-8.29,5,Short
0xdaae4227dfe85b6068adba35a50dd7a2e75f34fe,SOL,18.6689,0.2677,BUY,2023-09-17 08:06:00,-0.0553,CLOSE,10.76,20,Long
0x646d2815b93dc22b981b7152e79d208287e60827,DOGE,0.0659,2.612,BUY,2023-09-17 12:53:00,0.0315,OPEN,0.0,20,Long
0x3be2f0013aec35a8fd588a7ee15b7c917e04dd75,BNB,213.8307,0.142,BUY,2023-09-17 15:14:00,0.0383,OPEN,0.0,3,Long
0xcfd86a92699b4e78a9d76f77c3658a5933d981e1,AVAX,13.2415,0.4077,BUY,2023-09-17 15:45:00,0.2117,CLOSE,7.37,3,Long
0x5adebdbe4ffde843c5c0942476dafed98f4081ed,OP,1.3719,0.5883,BUY,2023-09-17 17:54:00,-0.1271,OPEN,0.0,2,Long
0x525162b29a67219a10418bb3be42f9213b57465d,LINK,5.7346,0.3187,BUY,2023-09-17 18:46:00,-0.083,OPEN,0.0,2,Long
0xf547770f567ab48950b47158a6efc236cb73d8c1,BTC,24457.4597,0.1868,SELL,2023-09-17 21:22:00,0.1551,CLOSE,-71.64,50,Short
0xebf28c699b1e7f2ad3e31316d86da0df789a475b,MATIC,0.9983,0.4174,BUY,2023-09-17 22:30:00,-0.1433,OPEN,0.0,50,Long
0x4379bda828db78e0c9e1b8c145905c0b109af197,DOGE,0.0717,0.5232,SELL,2023-09-18 02:04:00,-0.1385,OPEN,0.0,5,Short
0xd070b332429151e576014d456b91028526f824b6,MATIC,0.8851,0.6452,BUY,2023-09-18 05:44:00,0.3798,CLOSE,188.41,50,Long
0x7968a5f8676e6b77d71e6dadf79e40929b9c9eb0,MATIC,0.9545,1.1927,BUY,2023-09-18 08:22:00,0.1558,OPEN,0.0,20,Long
0x2e380d92bab460b09297a542e4b0198e2c87e43c,ARB,1.3071,0.4789,BUY,2023-09-18 09:04:00,-0.0514,OPEN,0.0,3,Long
0x0e414a03aedcefa5c05276b7aa873350baf6378b,BNB,199.6267,1.1379,BUY,2023-09-18 12:50:00,1.7517,OPEN,0.0,2,Long
0x4f4a940690ae223310632fab09b9ce1d1115fe6b,MATIC,0.826,0.444,BUY,2023-09-18 13:35:00,0.517,CLOSE,7.75,5,Long
0x744cb7ef9bc0528b331a9c8cbdd555eeda37cf0e,DOGE,0.071,0.1822,BUY,2023-09-18 14:13:00,-0.0279,CLOSE,-37.32,10,Long
0x4379bda828db78e0c9e1b8c145905c0b109af197,DOGE,0.0698,0.2838,BUY,2023-09-18 17:13:00,-0.1135,OPEN,0.0,5,Long
0x987c1d0a09e6109925ce9325a327c9bc34db8d33,ARB,1.1489,0.8892,BUY,2023-09-18 21:22:00,0.8481,CLOSE,-92.74,50,Long
0x4f4a940690ae223310632fab09b9ce1d1115fe6b,LINK,5.7657,0.7375,SELL,2023-09-18 23:37:00,-0.0958,CLOSE,1.32,2,Short
0x5d4e187b0ea64e520ab88273cce8678ddb6803c8,AVAX,13.7511,0.145,BUY,2023-09-19 13:28:00,0.0073,OPEN,0.0,20,Long
0x1df10b04fc8b7bb56232fbf467593f3d4db7f636,DOGE,0.0737,0.9559,SELL,2023-09-19 17:36:00,-0.0335,OPEN,0.0,10,Short
0x2e380d92bab460b09297a542e4b0198e2c87e43c,BTC,23359.1743,0.0978,BUY,2023-09-20 03:39:00,0.0369,CLOSE,1.55,1,Long
0xb5165416bd5e31205f5eebdb26cd1592ebddca2e,ARB,1.1713,0.0363,BUY,2023-09-20 04:13:00,-0.0228,OPEN,0.0,10,Long
0x4ccba13ed55148644802487bce53eb55921ba0fe,MATIC,0.9018,0.2403,BUY,2023-09-20 11:08:00,-0.1644,CLOSE,-24.07,10,Long
0xc87fa1c370a4cdce8a3de02aecd8246696f21820,BTC,25511.5157,0.2401,BUY,2023-09-20 11:14:00,-0.0511,CLOSE,5.43,3,Long
0x5a1966353c437c4a9bafc506875acdf42fc8ff65,LINK,5.5574,1.8186,BUY,2023-09-20 12:13:00,0.9298,CLOSE,-50.23,50,Long
0xeebc475a7fbdf24e9a015d16ca79c7f443e7ab81,AVAX,14.0066,0.0469,SELL,2023-09-20 12:59:00,0.0398,CLOSE,19.47,5,Short
0xbdd2a8dc587fa386779f90becc9694c9586d3ce5,AVAX,13.4976,0.1251,BUY,2023-09-20 14:32:00,-0.0189,OPEN,0.0,50,Long
0xb429f0db71443a6dc3b6dd7fc8a7ccec4aa6dfca,ARB,1.1076,0.4912,SELL,2023-09-20 15:32:00,-0.1845,OPEN,0.0,1,Short
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,ETH,1636.2531,0.6212,SELL,2023-09-20 17:30:00,0.0724,CLOSE,-94.84,50,Short
0xbb4e5487f3cf95039e0674754240ffcd91dcb7b6,AVAX,14.07,0.2019,BUY,2023-09-20 18:39:00,-0.0131,CLOSE,-50.74,50,Long
0x30cf07144e7941c6c51824aa794607d5a2f34311,MATIC,0.788,1.0442,SELL,2023-09-20 19:20:00,-0.2934,OPEN,0.0,3,Short
0x8528643b6c996c090947e88b00fe1763200c3698,BTC,25803.5694,0.2936,SELL,2023-09-20 20:55:00,0.0326,OPEN,0.0,2,Short
0xb77e6e8c09d1faa2d9fa8746ce75c51abe7252be,SOL,20.5559,0.1324,BUY,2023-09-20 22:05:00,-0.1212,OPEN,0.0,3,Long
0x2fb4e305fa7f9e99b4f649c36ab6f03349f63204,AVAX,13.6333,1.004,SELL,2023-09-21 01:39:00,0.9473,OPEN,0.0,2,Short
0xeebc475a7fbdf24e9a015d16ca79c7f443e7ab81,OP,1.4288,2.3881,SELL,2023-09-21 06:42:00,0.1464,CLOSE,-68.87,50,Short
0x925c717311ca9170b4ac3e9b636d21179e3359dd,MATIC,0.8125,0.1837,SELL,2023-09-21 08:06:00,-0.0649,CLOSE,-25.46,20,Short
0x0328d5d04ef6b199bde888fc75394a7e49cbb2e3,MATIC,0.953,0.6247,BUY,2023-09-21 10:09:00,0.0213,OPEN,0.0,1,Long
0xd45a1cd4a5790cb05bf8c66c9c2a4154c047bb63,ETH,1510.064,1.5778,SELL,2023-09-21 20:12:00,0.5405,OPEN,0.0,50,Short
0x5a1966353c437c4a9bafc506875acdf42fc8ff65,LINK,5.7627,0.1742,SELL,2023-09-21 23:23:00,-0.0064,CLOSE,-0.72,1,Short
0x75e3bcbec520c0c454921cf1afac79214071ba6e,SOL,19.098,0.3484,SELL,2023-09-22 01:45:00,0.2977,OPEN,0.0,10,Short
0xe2c1562bb67f7a529b76e91f7196d63f54ccddaf,ETH,1592.1328,0.1776,SELL,2023-09-22 02:33:00,0.0862,OPEN,0.0,5,Short
0x5f3203e5a82554fb4ff75ee00ec09483e2ae0341,MATIC,0.9044,0.2469,BUY,2023-09-22 09:06:00,-0.0622,OPEN,0.0,50,Long
0xf547770f567ab48950b47158a6efc236cb73d8c1,MATIC,0.8352,0.0358,BUY,2023-09-22 09:21:00,-0.0193,OPEN,0.0,50,Long
0x09fceb2336574e225ea891b132998c73f4696abe,ARB,1.2712,0.089,BUY,2023-09-22 11:29:00,-0.0073,OPEN,0.0,3,Long
0xc87fa1c370a4cdce8a3de02aecd8246696f21820,BNB,208.6644,0.0113,BUY,2023-09-22 12:03:00,0.0007,OPEN,0.0,5,Long
0x6262afa887ea89b1b66c12e70d25de9412bdf3dd,LINK,6.1115,0.2223,BUY,2023-09-22 16:59:00,-0.048,OPEN,0.0,2,Long
0x6262afa887ea89b1b66c12e70d25de9412bdf3dd,ARB,1.2418,0.0422,BUY,2023-09-22 19:10:00,-0.0045,CLOSE,0.6,1,Long
0xb973994ea6148c341bff47f5e9721ff9029420df,ARB,1.2792,0.2023,BUY,2023-09-23 04:08:00,-0.0884,OPEN,0.0,2,Long
0x30cf07144e7941c6c51824aa794607d5a2f34311,LINK,5.6063,0.0776,BUY,2023-09-23 04:19:00,0.0408,CLOSE,63.84,50,Long
0x09fceb2336574e225ea891b132998c73f4696abe,SOL,19.5082,0.986,SELL,2023-09-23 06:01:00,1.0734,CLOSE,-2.41,1,Short
0xeea684c1f340e7d01d339e94e345a318e63f4345,SOL,19.0364,1.3028,BUY,2023-09-23 08:36:00,-0.7523,OPEN,0.0,5,Long
0x43daceb7e014b2c8f1e1dea64bf293277027181b,DOGE,0.063,3.0924,SELL,2023-09-23 08:37:00,2.5591,OPEN,0.0,3,Short
0x5d4e187b0ea64e520ab88273cce8678ddb6803c8,SOL,20.585,1.099,BUY,2023-09-23 11:19:00,0.0312,CLOSE,-5.35,50,Long
0xee391c2f221fd53d6a55604791a2377121504c19,AVAX,14.2824,0.0675,BUY,2023-09-23 19:32:00,-0.0185,OPEN,0.0,50,Long
0x2e380d92bab460b09297a542e4b0198e2c87e43c,BNB,218.8472,0.3381,BUY,2023-09-24 01:33:00,0.0633,OPEN,0.0,5,Long
0x5adebdbe4ffde843c5c0942476dafed98f4081ed,SOL,17.8954,0.1855,SELL,2023-09-24 03:09:00,-0.1173,CLOSE,10.64,50,Short
0x9c453737aa43460414e9164eba11d3f5579cf2f1,AVAX,14.3143,0.0676,BUY,2023-09-24 03:51:00,0.0591,CLOSE,-0.06,1,Long
0x5a1966353c437c4a9bafc506875acdf42fc8ff65,SOL,21.0314,0.1861,BUY,2023-09-24 04:39:00,0.0361,OPEN,0.0,2,Long
0x525162b29a67219a10418bb3be42f9213b57465d,OP,1.5442,0.9412,SELL,2023-09-24 07:15:00,-0.6989,OPEN,0.0,2,Short
0x5adebdbe4ffde843c5c0942476dafed98f4081ed,AVAX,13.7956,0.9957,BUY,2023-09-24 08:39:00,0.0025,CLOSE,-7.38,20,Long
0xb77e6e8c09d1faa2d9fa8746ce75c51abe7252be,BTC,24288.5648,0.3789,BUY,2023-09-24 11:01:00,0.0945,OPEN,0.0,20,Long
0x0af6790523dd0af40c1c3a03a4c1a0df6067eba2,AVAX,12.713,0.0538,SELL,2023-09-24 16:39:00,0.0242,CLOSE,106.0,50,Short
0x26e94b906f96d22acf1132f3c95ef725e7f49365,DOGE,0.0632,0.3612,SELL,2023-09-24 19:46:00,-0.2666,CLOSE,13.84,5,Short
0xb973994ea6148c341bff47f5e9721ff9029420df,MATIC,0.844,0.2004,SELL,2023-09-25 02:09:00,-0.1184,CLOSE,10.46,5,Short
0x9c453737aa43460414e9164eba11d3f5579cf2f1,MATIC,0.902,0.3752,BUY,2023-09-25 06:37:00,-0.029,CLOSE,1.53,1,Long
0xebf28c699b1e7f2ad3e31316d86da0df789a475b,ETH,1546.6249,0.5045,SELL,2023-09-25 07:15:00,-0.1849,OPEN,0.0,10,Short
0xdaae4227dfe85b6068adba35a50dd7a2e75f34fe,BNB,221.2911,0.0851,SELL,2023-09-25 10:33:00,0.009,CLOSE,110.7,50,Short
0x4aed548b0ad2ad42d36a65fc9fbb736529027373,DOGE,0.0725,0.0178,SELL,2023-09-25 11:44:00,-0.0011,CLOSE,15.81,10,Short
0x3be2f0013aec35a8fd588a7ee15b7c917e04dd75,MATIC,0.93,0.8505,SELL,2023-09-25 19:00:00,-0.6182,CLOSE,0.04,1,Short
0x43daceb7e014b2c8f1e1dea64bf293277027181b,LINK,6.0101,0.0106,SELL,2023-09-25 21:52:00,-0.0064,OPEN,0.0,3,Short
0x5adebdbe4ffde843c5c0942476dafed98f4081ed,ETH,1618.7029,1.0705,SELL,2023-09-26 03:43:00,-0.8328,OPEN,0.0,1,Short
0x2fb4e305fa7f9e99b4f649c36ab6f03349f63204,ARB,1.2328,0.0663,SELL,2023-09-26 07:21:00,0.0522,CLOSE,0.01,3,Short
0x646d2815b93dc22b981b7152e79d208287e60827,SOL,18.9298,0.1601,BUY,2023-09-26 08:48:00,0.0214,CLOSE,-6.05,2,Long
0xb973994ea6148c341bff47f5e9721ff9029420df,ARB,1.1726,0.7352,SELL,2023-09-26 10:04:00,0.1304,CLOSE,-104.79,50,Short
0x4f4a940690ae223310632fab09b9ce1d1115fe6b,ETH,1651.1165,0.185,SELL,2023-09-26 10:27:00,-0.0655,OPEN,0.0,20,Short
0xeebc475a7fbdf24e9a015d16ca79c7f443e7ab81,LINK,5.929,0.5092,BUY,2023-09-26 10:43:00,-0.3096,OPEN,0.0,50,Long
0x4aed548b0ad2ad42d36a65fc9fbb736529027373,MATIC,0.8665,1.5793,BUY,2023-09-26 10:58:00,0.4071,CLOSE,-0.72,2,Long
0x1d186cb24f764ddad17b04d51d4a66b0c92ad716,DOGE,0.0686,0.0826,BUY,2023-09-26 14:02:00,0.0781,OPEN,0.0,50,Long
0x525162b29a67219a10418bb3be42f9213b57465d,MATIC,0.8216,0.131,SELL,2023-09-26 15:10:00,0.0704,OPEN,0.0,10,Short
0x744c9dcc29d0c40a3d305d66bb7cf1e724333f73,ARB,1.2045,0.1847,BUY,2023-09-26 22:41:00,-0.0579,CLOSE,8.22,10,Long
0x744c9dcc29d0c40a3d305d66bb7cf1e724333f73,ARB,1.1652,0.1906,BUY,2023-09-26 22:53:00,-0.0246,CLOSE,3.39,2,Long
0x79734a87ec5efa730c4a5d0ff563bac34e411e6b,MATIC,0.8747,0.1441,SELL,2023-09-27 00:19:00,0.0536,OPEN,0.0,3,Short
0x0328d5d04ef6b199bde888fc75394a7e49cbb2e3,LINK,5.9582,0.4395,BUY,2023-09-27 02:03:00,-0.1475,OPEN,0.0,10,Long
0xa2e1a7b77321268164f1cab8f52cd112cfe0f364,BNB,204.5403,0.2595,BUY,2023-09-27 04:46:00,0.0094,CLOSE,-14.46,20,Long
0xf547770f567ab48950b47158a6efc236cb73d8c1,DOGE,0.0703,1.2741,BUY,2023-09-27 06:51:00,0.0616,CLOSE,-1.09,1,Long
0x1df10b04fc8b7bb56232fbf467593f3d4db7f636,BTC,24544.6994,0.3719,SELL,2023-09-27 07:49:00,-0.0647,OPEN,0.0,2,Short
0x1df10b04fc8b7bb56232fbf467593f3d4db7f636,BNB,193.1905,0.044,SELL,2023-09-27 12:37:00,-0.0182,OPEN,0.0,20,Short
0x0285eb8e3dcc5302124dd67b15b3a223cf2bd3b2,SOL,21.0325,0.2446,BUY,2023-09-27 13:49:00,0.1378,OPEN,0.0,20,Long
0x78af6c0c766c104d1e512e617f991e02976ce472,LINK,5.9874,0.1743,BUY,2023-09-27 14:38:00,-0.0082,CLOSE,-40.03,50,Long
0x23be95267b9414f864c908abccf5f987e42ce22c,OP,1.5849,0.034,BUY,2023-09-27 19:03:00,-0.0361,OPEN,0.0,10,Long
0x0f2f77b9475059e62105e77b8d130a7cd6f85ea9,BTC,23982.7329,0.6719,BUY,2023-09-27 20:14:00,0.0606,CLOSE,-2.91,2,Long
0x646d2815b93dc22b981b7152e79d208287e60827,BNB,195.0378,0.0143,SELL,2023-09-27 22:35:00,-0.007,OPEN,0.0,10,Short
0x79734a87ec5efa730c4a5d0ff563bac34e411e6b,LINK,5.9096,0.0354,BUY,2023-09-27 23:56:00,-0.0101,OPEN,0.0,2,Long
0xc61546b61eada8292e6df67fbf85809118265b37,BNB,217.5171,0.3722,SELL,2023-09-28 03:06:00,0.1908,OPEN,0.0,50,Short
0x75e3bcbec520c0c454921cf1afac79214071ba6e,ETH,1491.262,0.4854,SELL,2023-09-28 03:29:00,-0.2008,CLOSE,-9.94,5,Short
0x0f2f77b9475059e62105e77b8d130a7cd6f85ea9,BTC,24213.0072,0.1409,SELL,2023-09-28 06:35:00,-0.0868,CLOSE,5.57,2,Short
0x6772ce2c78ad77d185e724baf3c73fc855e0c397,MATIC,0.8727,0.4112,BUY,2023-09-28 06:40:00,0.0957,CLOSE,-2.15,1,Long
0xc599099a389d38c5d9c8b5481edbeba0598102b1,LINK,6.0939,0.6741,BUY,2023-09-28 07:36:00,-0.0884,CLOSE,49.83,10,Long
0x1df10b04fc8b7bb56232fbf467593f3d4db7f636,MATIC,0.9916,0.9006,BUY,2023-09-28 09:22:00,0.1613,CLOSE,-31.23,50,Long
0xa2e1a7b77321268164f1cab8f52cd112cfe0f364,DOGE,0.0693,0.7904,SELL,2023-09-28 09:50:00,-0.3703,CLOSE,-7.55,2,Short
0xe921971dbc1ec5636c7872b4ccfded69e5a45abe,DOGE,0.0751,0.2768,SELL,2023-09-28 16:42:00,0.0889,CLOSE,-217.05,50,Short
0xc599099a389d38c5d9c8b5481edbeba0598102b1,BNB,210.6639,0.2393,BUY,2023-09-28 17:12:00,-0.033,OPEN,0.0,3,Long
0x78af6c0c766c104d1e512e617f991e02976ce472,BTC,27790.4325,0.0562,SELL,2023-09-28 20:16:00,0.0325,OPEN,0.0,50,Short
0x0e414a03aedcefa5c05276b7aa873350baf6378b,ARB,1.0946,0.4647,SELL,2023-09-29 09:46:00,0.4006,OPEN,0.0,3,Short
0x987c1d0a09e6109925ce9325a327c9bc34db8d33,MATIC,0.8687,0.234,BUY,2023-09-29 10:38:00,0.1987,OPEN,0.0,5,Long
0xb973994ea6148c341bff47f5e9721ff9029420df,BNB,199.2679,0.9378,SELL,2023-09-29 11:39:00,0.6362,OPEN,0.0,10,Short
0x24a05b6a280881d9f48b32588c8c89018988a3b9,OP,1.3885,0.2159,BUY,2023-09-29 16:32:00,0.026,CLOSE,14.33,20,Long
0x6121a1650753afb98b8a066940907804424fc225,MATIC,0.9036,1.2322,SELL,2023-09-29 21:11:00,-0.5294,OPEN,0.0,5,Short
0x4f4a940690ae223310632fab09b9ce1d1115fe6b,OP,1.7156,0.5948,SELL,2023-09-29 23:17:00,0.0889,OPEN,0.0,5,Short
0x24a05b6a280881d9f48b32588c8c89018988a3b9,SOL,19.1939,0.1255,BUY,2023-09-30 06:28:00,0.0539,OPEN,0.0,20,Long
0x0e414a03aedcefa5c05276b7aa873350baf6378b,ARB,1.2327,1.7215,BUY,2023-09-30 11:44:00,0.7634,CLOSE,1.4,2,Long
0xcfd86a92699b4e78a9d76f77c3658a5933d981e1,BNB,215.1108,0.1452,SELL,2023-09-30 13:29:00,0.0143,CLOSE,6.63,3,Short
0x24a05b6a280881d9f48b32588c8c89018988a3b9,LINK,6.0215,0.0213,BUY,2023-09-30 14:05:00,0.0115,CLOSE,-10.82,10,Long
0xb973994ea6148c341bff47f5e9721ff9029420df,LINK,6.7635,1.9174,BUY,2023-09-30 14:40:00,-0.1487,CLOSE,123.85,50,Long
0x6262afa887ea89b1b66c12e70d25de9412bdf3dd,BTC,24051.898,0.8436,BUY,2023-09-30 16:43:00,-0.1879,CLOSE,4.68,3,Long
0xebf28c699b1e7f2ad3e31316d86da0df789a475b,ARB,1.2478,0.2033,BUY,2023-09-30 18:05:00,0.0169,OPEN,0.0,3,Long
0xc599099a389d38c5d9c8b5481edbeba0598102b1,BTC,25231.0497,0.2993,BUY,2023-09-30 19:35:00,-0.1179,OPEN,0.0,1,Long
0xd45a1cd4a5790cb05bf8c66c9c2a4154c047bb63,OP,1.5967,0.0972,SELL,2023-09-30 21:52:00,0.0327,OPEN,0.0,20,Short
0x893c0ce1b001bed43dbe9f36ff779cf9df99e513,SOL,20.6755,0.0953,SELL,2023-09-30 22:10:00,0.0408,CLOSE,6.91,2,Short
0xb4d87bd4dc83166db001549b0f7dd10ed8172a97,DOGE,0.0729,0.17,SELL,2023-10-01 00:14:00,0.0176,OPEN,0.0,10,Short
0x5f3203e5a82554fb4ff75ee00ec09483e2ae0341,OP,1.3822,0.6397,BUY,2023-10-01 00:30:00,-0.193,CLOSE,-9.22,3,Long
0xe2f5ee794b96897c7d576413e0148b2e8f9fa655,LINK,5.9152,0.0468,SELL,2023-10-01 03:43:00,-0.0068,OPEN,0.0,50,Short
0x525162b29a67219a10418bb3be42f9213b57465d,AVAX,14.2889,0.1352,SELL,2023-10-01 03:59:00,0.0194,OPEN,0.0,5,Short
0x8528643b6c996c090947e88b00fe1763200c3698,BTC,23609.5907,0.2174,BUY,2023-10-01 08:22:00,-0.1269,OPEN,0.0,3,Long
0x7d320effc2b28f577dcd364c61661834374cb1ee,MATIC,0.9232,0.0413,BUY,2023-10-01 10:41:00,-0.0087,OPEN,0.0,20,Long
0x925c717311ca9170b4ac3e9b636d21179e3359dd,MATIC,0.8964,0.8595,SELL,2023-10-01 10:54:00,-0.1049,CLOSE,5.52,5,Short
0xe2f5ee794b96897c7d576413e0148b2e8f9fa655,LINK,6.2453,0.476,SELL,2023-10-01 14:01:00,-0.1548,OPEN,0.0,5,Short
0x4939835272851ed4624ebeef2cd55b020d083576,DOGE,0.0737,0.7101,SELL,2023-10-01 14:06:00,-0.0,CLOSE,45.33,20,Short
0x5f3203e5a82554fb4ff75ee00ec09483e2ae0341,SOL,19.0772,0.293,SELL,2023-10-01 14:58:00,0.1549,CLOSE,-3.87,3,Short
0xa2e1a7b77321268164f1cab8f52cd112cfe0f364,LINK,5.7912,0.2335,SELL,2023-10-01 15:34:00,-0.1397,CLOSE,18.87,10,Short
0x1df10b04fc8b7bb56232fbf467593f3d4db7f636,SOL,19.6996,1.0027,BUY,2023-10-01 19:03:00,0.3344,CLOSE,-2.99,1,Long
0xe921971dbc1ec5636c7872b4ccfded69e5a45abe,BTC,24337.7997,1.1254,SELL,2023-10-01 19:03:00,0.2888,CLOSE,142.19,50,Short
0x0e414a03aedcefa5c05276b7aa873350baf6378b,DOGE,0.0677,0.2055,SELL,2023-10-02 00:44:00,0.0586,CLOSE,6.6,10,Short
0xebf28c699b1e7f2ad3e31316d86da0df789a475b,SOL,18.8328,0.0279,BUY,2023-10-02 00:48:00,0.0068,OPEN,0.0,20,Long
0x6262afa887ea89b1b66c12e70d25de9412bdf3dd,ARB,1.2115,0.6012,SELL,2023-10-02 03:49:00,0.0284,CLOSE,13.49,50,Short
0x3be2f0013aec35a8fd588a7ee15b7c917e04dd75,MATIC,0.8765,0.2088,SELL,2023-10-02 07:23:00,-0.2224,CLOSE,5.03,2,Short
0x8528643b6c996c090947e88b00fe1763200c3698,BTC,24854.2858,0.0912,BUY,2023-10-02 08:39:00,0.0098,OPEN,0.0,10,Long
0x6ae91f9044b365bc545fbaefecc120afb3f0e0b8,ETH,1664.8208,0.5597,SELL,2023-10-02 11:21:00,0.1339,OPEN,0.0,2,Short
